instant,dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,differ_usr,status,hr
593,2012-08-15,3,1,8,0,3,1,1,0.706667,0.654037,0.619583,0.169771,1198,6149,7347,593.0,Non Active,
594,2012-08-16,3,1,8,0,4,1,1,0.719167,0.654688,0.519167,0.141796,1338,6267,7605,594.0,Non Active,
595,2012-08-17,3,1,8,0,5,1,1,0.723333,0.2424,0.570833,0.231354,1483,5665,7148,595.0,Non Active,
596,2012-08-18,3,1,8,0,6,0,1,0.678333,0.618071,0.603333,0.177867,2827,5038,7865,596.0,Non Active,
597,2012-08-19,3,1,8,0,0,0,2,0.635833,0.603554,0.711667,0.08645,1208,3341,4549,597.0,Non Active,
598,2012-08-20,3,1,8,0,1,1,2,0.635833,0.595967,0.734167,0.129979,1026,5504,6530,598.0,Non Active,
599,2012-08-21,3,1,8,0,2,1,1,0.649167,0.601025,0.67375,0.0727708,1081,5925,7006,599.0,Non Active,
600,2012-08-22,3,1,8,0,3,1,1,0.6675,0.621854,0.677083,0.0702833,1094,6281,7375,600.0,Non Active,
601,2012-08-23,3,1,8,0,4,1,1,0.695833,0.637008,0.635833,0.0845958,1363,6402,7765,601.0,Non Active,
602,2012-08-24,3,1,8,0,5,1,2,0.7025,0.6471,0.615,0.0721458,1325,6257,7582,602.0,Non Active,
603,2012-08-25,3,1,8,0,6,0,2,0.661667,0.618696,0.712917,0.244408,1829,4224,6053,603.0,Non Active,
604,2012-08-26,3,1,8,0,0,0,2,0.653333,0.595996,0.845833,0.228858,1483,3772,5255,604.0,Non Active,
605,2012-08-27,3,1,8,0,1,1,1,0.703333,0.654688,0.730417,0.128733,989,5928,6917,605.0,Non Active,
606,2012-08-28,3,1,8,0,2,1,1,0.728333,0.66605,0.62,0.190925,935,6105,7040,606.0,Non Active,
607,2012-08-29,3,1,8,0,3,1,1,0.685,0.635733,0.552083,0.112562,1177,6520,7697,607.0,Non Active,
608,2012-08-30,3,1,8,0,4,1,1,0.706667,0.652779,0.590417,0.0771167,1172,6541,7713,608.0,Non Active,
609,2012-08-31,3,1,8,0,5,1,1,0.764167,0.6894,0.5875,0.168533,1433,5917,7350,609.0,Non Active,
610,2012-09-01,3,1,9,0,6,0,2,0.753333,0.702654,0.638333,0.113187,2352,3788,6140,610.0,Non Active,
611,2012-09-02,3,1,9,0,0,0,2,0.696667,0.649,0.815,0.0640708,2613,3197,5810,611.0,Non Active,
612,2012-09-03,3,1,9,1,1,0,1,0.7075,0.661629,0.790833,0.151121,1965,4069,6034,612.0,Non Active,
613,2012-09-04,3,1,9,0,2,1,1,0.725833,0.686888,0.755,0.236321,867,5997,6864,613.0,Non Active,
614,2012-09-05,3,1,9,0,3,1,1,0.736667,0.708983,0.74125,0.187808,832,6280,7112,614.0,Non Active,
615,2012-09-06,3,1,9,0,4,1,2,0.696667,0.655329,0.810417,0.142421,611,5592,6203,615.0,Non Active,
616,2012-09-07,3,1,9,0,5,1,1,0.703333,0.657204,0.73625,0.171646,1045,6459,7504,616.0,Non Active,
617,2012-09-08,3,1,9,0,6,0,2,0.659167,0.611121,0.799167,0.281104,1557,4419,5976,617.0,Non Active,
618,2012-09-09,3,1,9,0,0,0,1,0.61,0.578925,0.5475,0.224496,2570,5657,8227,618.0,Non Active,
619,2012-09-10,3,1,9,0,1,1,1,0.583333,0.565654,0.50375,0.258713,1118,6407,7525,619.0,Non Active,
620,2012-09-11,3,1,9,0,2,1,1,0.5775,0.554292,0.52,0.0920542,1070,6697,7767,620.0,Non Active,
621,2012-09-12,3,1,9,0,3,1,1,0.599167,0.570075,0.577083,0.131846,1050,6820,7870,621.0,Non Active,
622,2012-09-13,3,1,9,0,4,1,1,0.6125,0.579558,0.637083,0.0827208,1054,6750,7804,622.0,Non Active,
623,2012-09-14,3,1,9,0,5,1,1,0.633333,0.594083,0.6725,0.103863,1379,6630,8009,623.0,Non Active,
624,2012-09-15,3,1,9,0,6,0,1,0.608333,0.585867,0.501667,0.247521,3160,5554,8714,624.0,Non Active,
625,2012-09-16,3,1,9,0,0,0,1,0.58,0.563125,0.57,0.0901833,2166,5167,7333,625.0,Non Active,
626,2012-09-17,3,1,9,0,1,1,2,0.580833,0.55305,0.734583,0.151742,1022,5847,6869,626.0,Non Active,
627,2012-09-18,3,1,9,0,2,1,2,0.623333,0.565067,0.8725,0.357587,371,3702,4073,627.0,Non Active,
628,2012-09-19,3,1,9,0,3,1,1,0.5525,0.540404,0.536667,0.215175,788,6803,7591,628.0,Non Active,
629,2012-09-20,3,1,9,0,4,1,1,0.546667,0.532192,0.618333,0.118167,939,6781,7720,629.0,Non Active,
630,2012-09-21,3,1,9,0,5,1,1,0.599167,0.571971,0.66875,0.154229,1250,6917,8167,630.0,Non Active,
631,2012-09-22,3,1,9,0,6,0,1,0.65,0.610488,0.646667,0.283583,2512,5883,8395,631.0,Non Active,
632,2012-09-23,4,1,9,0,0,0,1,0.529167,0.518933,0.467083,0.223258,2454,5453,7907,632.0,Non Active,
633,2012-09-24,4,1,9,0,1,1,1,0.514167,0.502513,0.492917,0.142404,1001,6435,7436,633.0,Non Active,
634,2012-09-25,4,1,9,0,2,1,1,0.55,0.544179,0.57,0.236321,845,6693,7538,634.0,Non Active,
635,2012-09-26,4,1,9,0,3,1,1,0.635,0.596613,0.630833,0.2444,787,6946,7733,635.0,Non Active,
636,2012-09-27,4,1,9,0,4,1,2,0.65,0.607975,0.690833,0.134342,751,6642,7393,636.0,Non Active,
637,2012-09-28,4,1,9,0,5,1,2,0.619167,0.585863,0.69,0.164179,1045,6370,7415,637.0,Non Active,
638,2012-09-29,4,1,9,0,6,0,1,0.5425,0.530296,0.542917,0.227604,2589,5966,8555,638.0,Non Active,
639,2012-09-30,4,1,9,0,0,0,1,0.526667,0.517663,0.583333,0.134958,2015,4874,6889,639.0,Non Active,
640,2012-10-01,4,1,10,0,1,1,2,0.520833,0.512,0.649167,0.0908042,763,6015,6778,640.0,Non Active,
641,2012-10-02,4,1,10,0,2,1,3,0.590833,0.542333,0.871667,0.104475,315,4324,4639,641.0,Non Active,
642,2012-10-03,4,1,10,0,3,1,2,0.6575,0.599133,0.79375,0.0665458,728,6844,7572,642.0,Non Active,
643,2012-10-04,4,1,10,0,4,1,2,0.6575,0.607975,0.722917,0.117546,891,6437,7328,643.0,Non Active,
644,2012-10-05,4,1,10,0,5,1,1,0.615,0.580187,0.6275,0.10635,1516,6640,8156,644.0,Non Active,
645,2012-10-06,4,1,10,0,6,0,1,0.554167,0.538521,0.664167,0.268025,3031,4934,7965,645.0,Non Active,
646,2012-10-07,4,1,10,0,0,0,2,0.415833,0.419813,0.708333,0.141162,781,2729,3510,646.0,Non Active,
647,2012-10-08,4,1,10,1,1,0,2,0.383333,0.387608,0.709583,0.189679,874,4604,5478,647.0,Non Active,
648,2012-10-09,4,1,10,0,2,1,2,0.446667,0.438112,0.761667,0.1903,601,5791,6392,648.0,Non Active,
649,2012-10-10,4,1,10,0,3,1,1,0.514167,0.503142,0.630833,0.187821,780,6911,7691,649.0,Non Active,
650,2012-10-11,4,1,10,0,4,1,1,0.435,0.431167,0.463333,0.181596,834,6736,7570,650.0,Non Active,
651,2012-10-12,4,1,10,0,5,1,1,0.4375,0.433071,0.539167,0.235092,1060,6222,7282,651.0,Non Active,
652,2012-10-13,4,1,10,0,6,0,1,0.393333,0.391396,0.494583,0.146142,2252,4857,7109,652.0,Non Active,
653,2012-10-14,4,1,10,0,0,0,1,0.521667,0.508204,0.640417,0.278612,2080,4559,6639,653.0,Non Active,
654,2012-10-15,4,1,10,0,1,1,2,0.561667,0.53915,0.7075,0.296037,760,5115,5875,654.0,Non Active,
655,2012-10-16,4,1,10,0,2,1,1,0.468333,0.460846,0.558333,0.182221,922,6612,7534,655.0,Non Active,
656,2012-10-17,4,1,10,0,3,1,1,0.455833,0.450108,0.692917,0.101371,979,6482,7461,656.0,Non Active,
657,2012-10-18,4,1,10,0,4,1,2,0.5225,0.512625,0.728333,0.236937,1008,6501,7509,657.0,Non Active,
658,2012-10-19,4,1,10,0,5,1,2,0.563333,0.537896,0.815,0.134954,753,4671,5424,658.0,Non Active,
659,2012-10-20,4,1,10,0,6,0,1,0.484167,0.472842,0.572917,0.117537,2806,5284,8090,659.0,Non Active,
660,2012-10-21,4,1,10,0,0,0,1,0.464167,0.456429,0.51,0.166054,2132,4692,6824,660.0,Non Active,
661,2012-10-22,4,1,10,0,1,1,1,0.4875,0.482942,0.568333,0.0814833,830,6228,7058,661.0,Non Active,
662,2012-10-23,4,1,10,0,2,1,1,0.544167,0.530304,0.641667,0.0945458,841,6625,7466,662.0,Non Active,
663,2012-10-24,4,1,10,0,3,1,1,0.5875,0.558721,0.63625,0.0727792,795,6898,7693,663.0,Non Active,
664,2012-10-25,4,1,10,0,4,1,2,0.55,0.529688,0.800417,0.124375,875,6484,7359,664.0,Non Active,
665,2012-10-26,4,1,10,0,5,1,2,0.545833,0.52275,0.807083,0.132467,1182,6262,7444,665.0,Non Active,
666,2012-10-27,4,1,10,0,6,0,2,0.53,0.515133,0.72,0.235692,2643,5209,7852,666.0,Non Active,
667,2012-10-28,4,1,10,0,0,0,2,0.4775,0.467771,0.694583,0.398008,998,3461,4459,667.0,Non Active,
668,2012-10-29,4,1,10,0,1,1,3,0.44,0.4394,0.88,0.3582,2,20,22,668.0,Active,
669,2012-10-30,4,1,10,0,2,1,2,0.318182,0.309909,0.825455,0.213009,87,1009,1096,669.0,Non Active,
670,2012-10-31,4,1,10,0,3,1,2,0.3575,0.3611,0.666667,0.166667,419,5147,5566,670.0,Non Active,
671,2012-11-01,4,1,11,0,4,1,2,0.365833,0.369942,0.581667,0.157346,466,5520,5986,671.0,Non Active,
672,2012-11-02,4,1,11,0,5,1,1,0.355,0.356042,0.522083,0.266175,618,5229,5847,672.0,Non Active,
673,2012-11-03,4,1,11,0,6,0,2,0.343333,0.323846,0.49125,0.270529,1029,4109,5138,673.0,Non Active,
674,2012-11-04,4,1,11,0,0,0,1,0.325833,0.329538,0.532917,0.179108,1201,3906,5107,674.0,Non Active,
675,2012-11-05,4,1,11,0,1,1,1,0.319167,0.308075,0.494167,0.236325,378,4881,5259,675.0,Non Active,
676,2012-11-06,4,1,11,0,2,1,1,0.280833,0.281567,0.567083,0.173513,466,5220,5686,676.0,Non Active,
677,2012-11-07,4,1,11,0,3,1,2,0.295833,0.274621,0.5475,0.304108,326,4709,5035,677.0,Non Active,
678,2012-11-08,4,1,11,0,4,1,1,0.352174,0.341891,0.333478,0.347835,340,4975,5315,678.0,Non Active,
679,2012-11-09,4,1,11,0,5,1,1,0.361667,0.355413,0.540833,0.214558,709,5283,5992,679.0,Non Active,
680,2012-11-10,4,1,11,0,6,0,1,0.389167,0.393937,0.645417,0.0578458,2090,4446,6536,680.0,Non Active,
681,2012-11-11,4,1,11,0,0,0,1,0.420833,0.421713,0.659167,0.1275,2290,4562,6852,681.0,Non Active,
682,2012-11-12,4,1,11,1,1,0,1,0.485,0.475383,0.741667,0.173517,1097,5172,6269,682.0,Non Active,
683,2012-11-13,4,1,11,0,2,1,2,0.343333,0.323225,0.662917,0.342046,327,3767,4094,683.0,Non Active,
684,2012-11-14,4,1,11,0,3,1,1,0.289167,0.281563,0.552083,0.199625,373,5122,5495,684.0,Non Active,
685,2012-11-15,4,1,11,0,4,1,2,0.321667,0.324492,0.620417,0.152987,320,5125,5445,685.0,Non Active,
686,2012-11-16,4,1,11,0,5,1,1,0.345,0.347204,0.524583,0.171025,484,5214,5698,686.0,Non Active,
687,2012-11-17,4,1,11,0,6,0,1,0.325,0.326383,0.545417,0.179729,1313,4316,5629,687.0,Non Active,
688,2012-11-18,4,1,11,0,0,0,1,0.3425,0.337746,0.692917,0.227612,922,3747,4669,688.0,Non Active,
689,2012-11-19,4,1,11,0,1,1,2,0.380833,0.375621,0.623333,0.235067,449,5050,5499,689.0,Non Active,
690,2012-11-20,4,1,11,0,2,1,2,0.374167,0.380667,0.685,0.082725,534,5100,5634,690.0,Non Active,
691,2012-11-21,4,1,11,0,3,1,1,0.353333,0.364892,0.61375,0.103246,615,4531,5146,691.0,Non Active,
692,2012-11-22,4,1,11,1,4,0,1,0.34,0.350371,0.580417,0.0528708,955,1470,2425,692.0,Non Active,
693,2012-11-23,4,1,11,0,5,1,1,0.368333,0.378779,0.56875,0.148021,1603,2307,3910,693.0,Non Active,
694,2012-11-24,4,1,11,0,6,0,1,0.278333,0.248742,0.404583,0.376871,532,1745,2277,694.0,Non Active,
695,2012-11-25,4,1,11,0,0,0,1,0.245833,0.257583,0.468333,0.1505,309,2115,2424,695.0,Non Active,
696,2012-11-26,4,1,11,0,1,1,1,0.313333,0.339004,0.535417,0.04665,337,4750,5087,696.0,Non Active,
697,2012-11-27,4,1,11,0,2,1,2,0.291667,0.281558,0.786667,0.237562,123,3836,3959,697.0,Non Active,
698,2012-11-28,4,1,11,0,3,1,1,0.296667,0.289762,0.50625,0.210821,198,5062,5260,698.0,Non Active,
699,2012-11-29,4,1,11,0,4,1,1,0.28087,0.298422,0.555652,0.115522,243,5080,5323,699.0,Non Active,
700,2012-11-30,4,1,11,0,5,1,1,0.298333,0.323867,0.649583,0.0584708,362,5306,5668,700.0,Non Active,
701,2012-12-01,4,1,12,0,6,0,2,0.298333,0.316904,0.806667,0.0597042,951,4240,5191,701.0,Non Active,
702,2012-12-02,4,1,12,0,0,0,2,0.3475,0.359208,0.823333,0.124379,892,3757,4649,702.0,Non Active,
703,2012-12-03,4,1,12,0,1,1,1,0.4525,0.455796,0.7675,0.0827208,555,5679,6234,703.0,Non Active,
704,2012-12-04,4,1,12,0,2,1,1,0.475833,0.469054,0.73375,0.174129,551,6055,6606,704.0,Non Active,
705,2012-12-05,4,1,12,0,3,1,1,0.438333,0.428012,0.485,0.324021,331,5398,5729,705.0,Non Active,
706,2012-12-06,4,1,12,0,4,1,1,0.255833,0.258204,0.50875,0.174754,340,5035,5375,706.0,Non Active,
707,2012-12-07,4,1,12,0,5,1,2,0.320833,0.321958,0.764167,0.1306,349,4659,5008,707.0,Non Active,
708,2012-12-08,4,1,12,0,6,0,2,0.381667,0.389508,0.91125,0.101379,1153,4429,5582,708.0,Non Active,
709,2012-12-09,4,1,12,0,0,0,2,0.384167,0.390146,0.905417,0.157975,441,2787,3228,709.0,Non Active,
710,2012-12-10,4,1,12,0,1,1,2,0.435833,0.435575,0.925,0.190308,329,4841,5170,710.0,Non Active,
711,2012-12-11,4,1,12,0,2,1,2,0.353333,0.338363,0.596667,0.296037,282,5219,5501,711.0,Non Active,
712,2012-12-12,4,1,12,0,3,1,2,0.2975,0.297338,0.538333,0.162937,310,5009,5319,712.0,Non Active,
713,2012-12-13,4,1,12,0,4,1,1,0.295833,0.294188,0.485833,0.174129,425,5107,5532,713.0,Non Active,
714,2012-12-14,4,1,12,0,5,1,1,0.281667,0.294192,0.642917,0.131229,429,5182,5611,714.0,Non Active,
715,2012-12-15,4,1,12,0,6,0,1,0.324167,0.338383,0.650417,0.10635,767,4280,5047,715.0,Non Active,
716,2012-12-16,4,1,12,0,0,0,2,0.3625,0.369938,0.83875,0.100742,538,3248,3786,716.0,Non Active,
717,2012-12-17,4,1,12,0,1,1,2,0.393333,0.4015,0.907083,0.0982583,212,4373,4585,717.0,Non Active,
718,2012-12-18,4,1,12,0,2,1,1,0.410833,0.409708,0.66625,0.221404,433,5124,5557,718.0,Non Active,
719,2012-12-19,4,1,12,0,3,1,1,0.3325,0.342162,0.625417,0.184092,333,4934,5267,719.0,Non Active,
720,2012-12-20,4,1,12,0,4,1,2,0.33,0.335217,0.667917,0.132463,314,3814,4128,720.0,Non Active,
721,2012-12-21,1,1,12,0,5,1,2,0.326667,0.301767,0.556667,0.374383,221,3402,3623,721.0,Non Active,
722,2012-12-22,1,1,12,0,6,0,1,0.265833,0.236113,0.44125,0.407346,205,1544,1749,722.0,Non Active,
723,2012-12-23,1,1,12,0,0,0,1,0.245833,0.259471,0.515417,0.133083,408,1379,1787,723.0,Non Active,
724,2012-12-24,1,1,12,0,1,1,2,0.231304,0.2589,0.791304,0.0772304,174,746,920,724.0,Active,
725,2012-12-25,1,1,12,1,2,0,2,0.291304,0.294465,0.734783,0.168726,440,573,1013,725.0,Active,
726,2012-12-26,1,1,12,0,3,1,3,0.243333,0.220333,0.823333,0.316546,9,432,441,726.0,Active,
727,2012-12-27,1,1,12,0,4,1,2,0.254167,0.226642,0.652917,0.350133,247,1867,2114,727.0,Non Active,
728,2012-12-28,1,1,12,0,5,1,2,0.253333,0.255046,0.59,0.155471,644,2451,3095,728.0,Non Active,
729,2012-12-29,1,1,12,0,6,0,2,0.253333,0.2424,0.752917,0.124383,159,1182,1341,729.0,Non Active,
730,2012-12-30,1,1,12,0,0,0,1,0.255833,0.2317,0.483333,0.350754,364,1432,1796,730.0,Non Active,
731,2012-12-31,1,1,12,0,1,1,2,0.215833,0.223487,0.5775,0.154846,439,2290,2729,731.0,Non Active,
8670,2012-01-02,1,1,1,1,1,0,1,0.4,0.4091,0.4,0.4627,8,31,39,,,0.0
8671,2012-01-02,1,1,1,1,1,0,1,0.36,0.3333,0.43,0.4179,1,11,12,,,1.0
8672,2012-01-02,1,1,1,1,1,0,1,0.36,0.3182,0.34,0.4478,1,6,7,,,2.0
8673,2012-01-02,1,1,1,1,1,0,1,0.28,0.2576,0.45,0.3284,0,4,4,,,4.0
8674,2012-01-02,1,1,1,1,1,0,1,0.28,0.2576,0.45,0.3284,1,3,4,,,5.0
8675,2012-01-02,1,1,1,1,1,0,1,0.26,0.2273,0.41,0.3881,0,14,14,,,6.0
8676,2012-01-02,1,1,1,1,1,0,1,0.24,0.2121,0.32,0.3881,0,16,16,,,7.0
8677,2012-01-02,1,1,1,1,1,0,1,0.24,0.2273,0.35,0.2537,2,51,53,,,8.0
8678,2012-01-02,1,1,1,1,1,0,1,0.24,0.2576,0.35,0.0,15,53,68,,,9.0
8679,2012-01-02,1,1,1,1,1,0,1,0.26,0.2424,0.35,0.2836,20,89,109,,,10.0
8680,2012-01-02,1,1,1,1,1,0,1,0.26,0.2121,0.35,0.4925,33,142,175,,,11.0
8681,2012-01-02,1,1,1,1,1,0,1,0.28,0.2727,0.36,0.2537,41,161,202,,,12.0
8682,2012-01-02,1,1,1,1,1,0,1,0.3,0.2727,0.36,0.2985,26,150,176,,,13.0
8683,2012-01-02,1,1,1,1,1,0,1,0.3,0.2727,0.36,0.4179,10,141,151,,,14.0
8684,2012-01-02,1,1,1,1,1,0,1,0.28,0.2424,0.38,0.4478,29,139,168,,,15.0
8685,2012-01-02,1,1,1,1,1,0,1,0.26,0.2273,0.35,0.4179,10,144,154,,,16.0
8686,2012-01-02,1,1,1,1,1,0,1,0.26,0.2273,0.35,0.3881,17,136,153,,,17.0
8687,2012-01-02,1,1,1,1,1,0,1,0.26,0.2424,0.33,0.2537,13,113,126,,,18.0
8688,2012-01-02,1,1,1,1,1,0,1,0.24,0.2273,0.38,0.2239,4,89,93,,,19.0
8689,2012-01-02,1,1,1,1,1,0,1,0.24,0.2273,0.41,0.2239,5,83,88,,,20.0
8690,2012-01-02,1,1,1,1,1,0,2,0.24,0.2121,0.41,0.3284,3,63,66,,,21.0
8691,2012-01-02,1,1,1,1,1,0,2,0.22,0.2121,0.44,0.2836,3,36,39,,,22.0
8692,2012-01-02,1,1,1,1,1,0,1,0.22,0.2121,0.44,0.2537,2,32,34,,,23.0
8693,2012-01-03,1,1,1,0,2,1,1,0.2,0.197,0.51,0.2537,0,13,13,,,0.0
8694,2012-01-03,1,1,1,0,2,1,1,0.18,0.1818,0.55,0.2239,1,5,6,,,1.0
8695,2012-01-03,1,1,1,0,2,1,1,0.18,0.1667,0.51,0.2537,0,3,3,,,2.0
8696,2012-01-03,1,1,1,0,2,1,1,0.16,0.1364,0.55,0.2836,0,2,2,,,3.0
8697,2012-01-03,1,1,1,0,2,1,1,0.16,0.1515,0.55,0.2537,0,5,5,,,4.0
8698,2012-01-03,1,1,1,0,2,1,1,0.14,0.1364,0.54,0.194,0,12,12,,,5.0
8699,2012-01-03,1,1,1,0,2,1,1,0.14,0.1212,0.59,0.2836,4,81,85,,,6.0
8700,2012-01-03,1,1,1,0,2,1,1,0.14,0.1212,0.59,0.2537,2,168,170,,,7.0
8701,2012-01-03,1,1,1,0,2,1,1,0.16,0.1364,0.55,0.2836,5,349,354,,,8.0
8702,2012-01-03,1,1,1,0,2,1,1,0.16,0.1364,0.5,0.2836,8,145,153,,,9.0
8703,2012-01-03,1,1,1,0,2,1,1,0.16,0.1212,0.47,0.4627,5,55,60,,,10.0
8704,2012-01-03,1,1,1,0,2,1,1,0.18,0.1364,0.37,0.5224,12,63,75,,,11.0
8705,2012-01-03,1,1,1,0,2,1,1,0.18,0.1364,0.37,0.5224,4,70,74,,,12.0
8706,2012-01-03,1,1,1,0,2,1,1,0.18,0.1212,0.34,0.6567,5,68,73,,,13.0
8707,2012-01-03,1,1,1,0,2,1,1,0.16,0.1212,0.43,0.5224,7,72,79,,,14.0
8708,2012-01-03,1,1,1,0,2,1,1,0.16,0.1212,0.37,0.4179,9,68,77,,,15.0
8709,2012-01-03,1,1,1,0,2,1,1,0.14,0.0909,0.39,0.5821,7,129,136,,,16.0
8710,2012-01-03,1,1,1,0,2,1,1,0.14,0.1061,0.26,0.4627,4,241,245,,,17.0
8711,2012-01-03,1,1,1,0,2,1,1,0.14,0.0909,0.26,0.5224,10,214,224,,,18.0
8712,2012-01-03,1,1,1,0,2,1,1,0.12,0.0909,0.28,0.4179,4,152,156,,,19.0
8713,2012-01-03,1,1,1,0,2,1,1,0.12,0.1212,0.33,0.2537,0,115,115,,,20.0
8714,2012-01-03,1,1,1,0,2,1,1,0.1,0.1061,0.36,0.2239,2,66,68,,,21.0
8715,2012-01-03,1,1,1,0,2,1,1,0.1,0.1061,0.46,0.2537,0,33,33,,,22.0
8716,2012-01-03,1,1,1,0,2,1,1,0.1,0.0758,0.46,0.3881,0,18,18,,,23.0
8717,2012-01-04,1,1,1,0,3,1,1,0.08,0.0606,0.42,0.3284,0,9,9,,,0.0
8718,2012-01-04,1,1,1,0,3,1,1,0.04,0.0303,0.38,0.2985,0,3,3,,,1.0
8719,2012-01-04,1,1,1,0,3,1,1,0.02,0.0152,0.34,0.2836,0,1,1,,,2.0
8720,2012-01-04,1,1,1,0,3,1,1,0.02,0.0152,0.34,0.2836,0,1,1,,,3.0
8721,2012-01-04,1,1,1,0,3,1,1,0.02,0.0455,0.41,0.194,0,2,2,,,4.0
8722,2012-01-04,1,1,1,0,3,1,1,0.02,0.0455,0.41,0.194,0,14,14,,,5.0
8723,2012-01-04,1,1,1,0,3,1,1,0.02,0.0455,0.41,0.1642,0,59,59,,,6.0
8724,2012-01-04,1,1,1,0,3,1,1,0.02,0.0455,0.44,0.194,1,151,152,,,7.0
8725,2012-01-04,1,1,1,0,3,1,1,0.02,0.0606,0.44,0.1343,5,310,315,,,8.0
8726,2012-01-04,1,1,1,0,3,1,1,0.04,0.0606,0.45,0.1343,7,173,180,,,9.0
8727,2012-01-04,1,1,1,0,3,1,1,0.06,0.1061,0.45,0.0,7,57,64,,,10.0
8728,2012-01-04,1,1,1,0,3,1,2,0.08,0.1212,0.42,0.0896,6,40,46,,,11.0
8729,2012-01-04,1,1,1,0,3,1,2,0.1,0.1061,0.46,0.194,9,75,84,,,12.0
8730,2012-01-04,1,1,1,0,3,1,2,0.14,0.1212,0.43,0.2537,9,82,91,,,13.0
8731,2012-01-04,1,1,1,0,3,1,2,0.14,0.1212,0.46,0.2537,6,69,75,,,14.0
8732,2012-01-04,1,1,1,0,3,1,2,0.18,0.1515,0.37,0.3284,9,81,90,,,15.0
8733,2012-01-04,1,1,1,0,3,1,2,0.18,0.1667,0.4,0.2836,8,123,131,,,16.0
8734,2012-01-04,1,1,1,0,3,1,2,0.2,0.197,0.4,0.194,9,272,281,,,17.0
8735,2012-01-04,1,1,1,0,3,1,2,0.2,0.2121,0.37,0.1343,9,280,289,,,18.0
8736,2012-01-04,1,1,1,0,3,1,2,0.2,0.2273,0.4,0.1045,2,182,184,,,19.0
8737,2012-01-04,1,1,1,0,3,1,2,0.2,0.197,0.4,0.194,2,121,123,,,20.0
8738,2012-01-04,1,1,1,0,3,1,2,0.2,0.2576,0.44,0.0,2,88,90,,,21.0
8739,2012-01-04,1,1,1,0,3,1,2,0.2,0.2273,0.47,0.0896,4,48,52,,,22.0
8740,2012-01-04,1,1,1,0,3,1,2,0.2,0.2273,0.44,0.1045,0,32,32,,,23.0
8741,2012-01-05,1,1,1,0,4,1,2,0.22,0.2273,0.47,0.194,1,13,14,,,0.0
8742,2012-01-05,1,1,1,0,4,1,1,0.2,0.2273,0.51,0.0896,0,5,5,,,1.0
8743,2012-01-05,1,1,1,0,4,1,1,0.2,0.2273,0.51,0.0896,0,4,4,,,2.0
8744,2012-01-05,1,1,1,0,4,1,1,0.2,0.2576,0.61,0.0,0,4,4,,,3.0
8745,2012-01-05,1,1,1,0,4,1,2,0.2,0.2273,0.59,0.0896,0,5,5,,,4.0
8746,2012-01-05,1,1,1,0,4,1,2,0.2,0.2273,0.59,0.0896,0,26,26,,,5.0
8747,2012-01-05,1,1,1,0,4,1,2,0.2,0.2121,0.75,0.1343,0,78,78,,,6.0
8748,2012-01-05,1,1,1,0,4,1,2,0.2,0.2273,0.69,0.0896,3,212,215,,,7.0
8749,2012-01-05,1,1,1,0,4,1,2,0.2,0.2576,0.75,0.0,11,377,388,,,8.0
8750,2012-01-05,1,1,1,0,4,1,2,0.22,0.2727,0.69,0.0,7,220,227,,,9.0
8751,2012-01-05,1,1,1,0,4,1,2,0.24,0.2576,0.52,0.0896,5,81,86,,,10.0
8752,2012-01-05,1,1,1,0,4,1,1,0.3,0.3333,0.49,0.0,6,78,84,,,11.0
8753,2012-01-05,1,1,1,0,4,1,1,0.3,0.2879,0.49,0.2537,6,114,120,,,12.0
8754,2012-01-05,1,1,1,0,4,1,1,0.34,0.303,0.42,0.2985,6,112,118,,,13.0
8755,2012-01-05,1,1,1,0,4,1,1,0.34,0.3182,0.39,0.2836,13,104,117,,,14.0
8756,2012-01-05,1,1,1,0,4,1,1,0.36,0.3333,0.34,0.2836,6,113,119,,,15.0
8757,2012-01-05,1,1,1,0,4,1,1,0.36,0.3333,0.34,0.2836,19,178,197,,,16.0
8758,2012-01-05,1,1,1,0,4,1,2,0.36,0.3485,0.34,0.194,19,393,412,,,17.0
8759,2012-01-05,1,1,1,0,4,1,1,0.34,0.3333,0.36,0.1642,9,374,383,,,18.0
8760,2012-01-05,1,1,1,0,4,1,1,0.34,0.3485,0.34,0.0896,10,255,265,,,19.0
8761,2012-01-05,1,1,1,0,4,1,1,0.3,0.3333,0.49,0.0,5,172,177,,,20.0
8762,2012-01-05,1,1,1,0,4,1,1,0.26,0.2727,0.6,0.1343,9,88,97,,,21.0
8763,2012-01-05,1,1,1,0,4,1,1,0.26,0.2576,0.6,0.1642,1,70,71,,,22.0
8764,2012-01-05,1,1,1,0,4,1,1,0.24,0.2576,0.7,0.1045,4,56,60,,,23.0
8765,2012-01-06,1,1,1,0,5,1,1,0.22,0.2576,0.75,0.0896,1,24,25,,,0.0
8766,2012-01-06,1,1,1,0,5,1,1,0.22,0.2727,0.75,0.0,2,6,8,,,1.0
8767,2012-01-06,1,1,1,0,5,1,1,0.22,0.2273,0.69,0.1642,2,3,5,,,2.0
8768,2012-01-06,1,1,1,0,5,1,1,0.22,0.2424,0.69,0.1045,1,3,4,,,3.0
8769,2012-01-06,1,1,1,0,5,1,1,0.22,0.2273,0.69,0.1343,0,3,3,,,4.0
